ID	premise_en	hypothesis_en	gold	content-type	inference-pattern	modal
350	If the frizzle is activated, then the frazzle must have been properly attached. You did not activate the frizzle.	It is not the case that the frazzle must have been properly attached.	non-entailment	nonsense	Hyp-DA	epistemic
351	If the whirlygig is a fleepglorp, then it is certain that it will exhibit jiggly behavior. It is not the case that the whirlygig is a fleepglorp.	It is not certain that the whirlygig will exhibit jiggly behavior.	non-entailment	nonsense	Hyp-DA	epistemic
352	If the razzmatazz is a type of hocus pocus, then it is necessarily the case that it will involve a hullabaloo. It is not the case that the razzmatazz is a type of hocus pocus.	It is not necessarily the case that it will involve a hullabaloo.	non-entailment	nonsense	Hyp-DA	epistemic
353	If the knickknack is actually a squiggle, then it is known that it will be adorned with a trinket. It is not the case that the knickknack is actually a squiggle.	It is not known that it will be adorned with a trinket.	non-entailment	nonsense	Hyp-DA	epistemic
354	If the doodad is classified as a jimjam, then it is established that it will contain at least one gizmo. It is not the case that the doodad is classified as a jimjam.	It is not established that it will contain at least one gizmo.	non-entailment	nonsense	Hyp-DA	epistemic
355	If the thingamabob is successfully activated, then the whatchamacallit must have been securely connected. You did not successfully activate the thingamabob.	It is not the case that the whatchamacallit must have been securely connected.	non-entailment	nonsense	Hyp-DA	epistemic
356	If the geegaw is truly a wibblewobble, then it is certain that it will also be a whizzbang. It is not the case that the geegaw is truly a wibblewobble.	It is not certain that it will also be a whizzbang.	non-entailment	nonsense	Hyp-DA	epistemic
357	If the shenanigan is a crucial component of the kerfuffle, then it is necessarily the case that it will involve a hullabaloo. It is not the case that the shenanigan is a crucial component of the kerfuffle.	It is not necessarily the case that it will involve a hullabaloo.	non-entailment	nonsense	Hyp-DA	epistemic
358	If the whatchamacallit is actually a dingdong, then it is known that it will be equipped with a thingamajig. It is not the case that the whatchamacallit is actually a dingdong.	It is not known that it will be equipped with a thingamajig.	non-entailment	nonsense	Hyp-DA	epistemic
359	If the thingamajig is classified as a geegaw, then it is established that it will contain a whatsit. It is not the case that the thingamajig is classified as a geegaw.	It is not established that it will contain a whatsit.	non-entailment	nonsense	Hyp-DA	epistemic
360	If the flibbertigibbet is classified as a doohickey, then it is established that it will contain a wotsit. It is not the case that the flibbertigibbet is classified as a doohickey.	It is not established that it will contain a wotsit.	non-entailment	nonsense	Hyp-DA	epistemic
361	All employees of this company are certain to attend the annual meeting. Sarah is certain to attend the annual meeting.	Sarah is an employee of this company.	non-entailment	congruent	Cat-AC	epistemic
362	All members of the basketball team must have been at the gym this morning. David must have been at the gym this morning.	David is a member of the basketball team.	non-entailment	congruent	Cat-AC	epistemic
363	All citizens of this country are known to have the right to vote. Maria is known to have the right to vote.	Maria is a citizen of this country.	non-entailment	congruent	Cat-AC	epistemic
364	It is established that all students in this class submit their assignments by Friday. It is established that Emily submits her assignments by Friday.	Emily is a student in this class.	non-entailment	congruent	Cat-AC	epistemic
365	All passengers on this flight must present their boarding passes. Mr. Brown must present his boarding pass.	Mr. Brown is a passenger on this flight.	non-entailment	congruent	Cat-AC	epistemic
366	All applicants for this scholarship are required to demonstrate financial need. John is required to demonstrate financial need.	John is an applicant for this scholarship.	non-entailment	congruent	Cat-AC	epistemic
367	All participants in the study necessarily agree to the terms and conditions. Lisa necessarily agrees to the terms and conditions.	Lisa is a participant in the study.	non-entailment	congruent	Cat-AC	epistemic
368	All residents of this building must have received the notice about the fire drill. The Smiths must have received the notice about the fire drill.	The Smiths are residents of this building.	non-entailment	congruent	Cat-AC	epistemic
369	All customers who purchase this product are known to be satisfied with its performance. Tom is known to be satisfied with the product's performance.	Tom is a customer who purchased this product.	non-entailment	congruent	Cat-AC	epistemic
370	It is established that all members of this club pay their annual dues. It is established that Jessica pays her annual dues.	Jessica is a member of this club.	non-entailment	congruent	Cat-AC	epistemic
371	All visitors to this museum must comply with the rules and regulations. My family must comply with the rules and regulations.	My family are visitors to this museum.	non-entailment	congruent	Cat-AC	epistemic
372	All those who attend the conference are certain to receive a certificate of participation. I am certain to receive a certificate of participation.	I am attending the conference.	non-entailment	congruent	Cat-AC	epistemic
373	All players on the winning team necessarily display exceptional teamwork. He necessarily displays exceptional teamwork.	He is a player on the winning team.	non-entailment	congruent	Cat-AC	epistemic
374	All individuals with this genetic condition are known to be susceptible to certain diseases. My grandmother is known to be susceptible to certain diseases.	My grandmother has this genetic condition.	non-entailment	congruent	Cat-AC	epistemic
375	It is established that all graduates of this program possess the required skills for the job. It is established that she possesses the required skills for the job.	She is a graduate of this program.	non-entailment	congruent	Cat-AC	epistemic
376	All candidates for this position must have a minimum of five years of experience. This applicant must have a minimum of five years of experience.	This applicant is a candidate for this position.	non-entailment	congruent	Cat-AC	epistemic
377	All those who complete the training program are certain to be eligible for a promotion. He is certain to be eligible for a promotion.	He completed the training program.	non-entailment	congruent	Cat-AC	epistemic
378	All children who participate in the contest necessarily demonstrate creativity and originality. My son necessarily demonstrates creativity and originality.	My son participates in the contest.	non-entailment	congruent	Cat-AC	epistemic
379	All subscribers to this service are known to have access to exclusive content. I am known to have access to exclusive content.	I am a subscriber to this service.	non-entailment	congruent	Cat-AC	epistemic
380	It is established that all members of this organization adhere to a strict code of conduct. It is established that he adheres to a strict code of conduct.	He is a member of this organization.	non-entailment	congruent	Cat-AC	epistemic
381	All birds must have been dinosaurs. Bats must have been dinosaurs.	Bats are birds.	non-entailment	incongruent	Cat-AC	epistemic
382	Healthy food is certain to be bland. Fast food is certain to be bland.	Fast food is healthy food.	non-entailment	incongruent	Cat-AC	epistemic
383	All mammals necessarily have fur. Whales necessarily have fur.	Whales are mammals.	non-entailment	incongruent	Cat-AC	epistemic
384	It is established that all fish have gills. Dolphins have gills.	Dolphins are fish.	non-entailment	incongruent	Cat-AC	epistemic
385	All sports must involve physical exertion. Chess must involve physical exertion.	Chess is a sport.	non-entailment	incongruent	Cat-AC	epistemic
386	Expensive items are certain to be durable. Disposable lighters are certain to be durable.	Disposable lighters are expensive items.	non-entailment	incongruent	Cat-AC	epistemic
387	All insects necessarily have six legs. Spiders necessarily have six legs.	Spiders are insects.	non-entailment	incongruent	Cat-AC	epistemic
388	It is established that all deserts are hot. The Arctic is hot.	The Arctic is a desert.	non-entailment	incongruent	Cat-AC	epistemic
389	All trees must have leaves. Cacti must have leaves.	Cacti are trees.	non-entailment	incongruent	Cat-AC	epistemic
390	Successful businesses are known to have a physical store. Online businesses are known to have a physical store.	Online businesses are successful businesses.	non-entailment	incongruent	Cat-AC	epistemic
391	All fruits must be sweet. Tomatoes must be sweet.	Tomatoes are fruits.	non-entailment	incongruent	Cat-AC	epistemic
392	Spicy food is certain to be red. Horseradish is certain to be red.	Horseradish is spicy food.	non-entailment	incongruent	Cat-AC	epistemic
393	All countries necessarily drive on the right side of the road.  The United Kingdom drives on the right side of the road.	The United Kingdom is a country.	non-entailment	incongruent	Cat-AC	epistemic
394	It is established that all mammals lay eggs. Echidnas lay eggs.	Echidnas are mammals.	non-entailment	incongruent	Cat-AC	epistemic
395	All deserts must be sandy. The Arctic must be sandy.	The Arctic is a desert.	non-entailment	incongruent	Cat-AC	epistemic
396	Rainy days are certain to be gloomy. Sunny days are certain to be gloomy.	Sunny days are rainy days.	non-entailment	incongruent	Cat-AC	epistemic
397	All countries necessarily have a president. The United Kingdom has a president.	The United Kingdom is a country.	non-entailment	incongruent	Cat-AC	epistemic
398	It is established that all birds can fly. Penguins can fly.	Penguins are birds.	non-entailment	incongruent	Cat-AC	epistemic
399	All vehicles must have four wheels. Motorcycles must have four wheels.	Motorcycles are vehicles.	non-entailment	incongruent	Cat-AC	epistemic
400	Classical music is known to be loud. Lullabies are known to be loud.	Lullabies are classical music.	non-entailment	incongruent	Cat-AC	epistemic
401	All Foobaz must have been Quux. Garply must have been Quux.	Garply is Foobaz.	non-entailment	nonsense	Cat-AC	epistemic
402	All Quux are certain to be Baz. Waldo is certain to be Baz.	Waldo is Quux.	non-entailment	nonsense	Cat-AC	epistemic
403	All Fred necessarily Corge. Plugh necessarily Corge.	Plugh is Fred.	non-entailment	nonsense	Cat-AC	epistemic
404	It is established that All Xyzzy Grault. It is established that Thud Grault.	Thud is Xyzzy.	non-entailment	nonsense	Cat-AC	epistemic
405	All Foo must Bar. Baz must Bar.	Baz is Foo.	non-entailment	nonsense	Cat-AC	epistemic
406	All Qux are known to be Quux. Corge is known to be Quux.	Corge is Qux.	non-entailment	nonsense	Cat-AC	epistemic
407	All Grault necessarily Waldo. Fred necessarily Waldo.	Fred is Grault.	non-entailment	nonsense	Cat-AC	epistemic
408	All Plugh must have been Thud. Xyzzy must have been Thud.	Xyzzy is Plugh.	non-entailment	nonsense	Cat-AC	epistemic
409	All Bar are certain to be Foo. Qux is certain to be Foo.	Qux is Bar.	non-entailment	nonsense	Cat-AC	epistemic
410	All Baz necessarily Corge. Grault necessarily Corge.	Grault is Baz.	non-entailment	nonsense	Cat-AC	epistemic
411	It is established that All Waldo Grault. It is established that Plugh Grault.	Plugh is Waldo.	non-entailment	nonsense	Cat-AC	epistemic
412	All Foo must Quux. Thud must Quux.	Thud is Foo.	non-entailment	nonsense	Cat-AC	epistemic
413	All Qux are known to be Baz. Xyzzy is known to be Baz.	Xyzzy is Qux.	non-entailment	nonsense	Cat-AC	epistemic
414	All Grault necessarily Fred. Waldo necessarily Fred.	Waldo is Grault.	non-entailment	nonsense	Cat-AC	epistemic
415	It is established that All Plugh Thud. It is established that Foo Thud.	Foo is Plugh.	non-entailment	nonsense	Cat-AC	epistemic
416	All Bar must Waldo. Baz must Waldo.	Baz is Bar.	non-entailment	nonsense	Cat-AC	epistemic
417	All Quux are certain to be Corge. Grault is certain to be Corge.	Grault is Quux.	non-entailment	nonsense	Cat-AC	epistemic
418	All Fred necessarily Plugh. Thud necessarily Plugh.	Thud is Fred.	non-entailment	nonsense	Cat-AC	epistemic
419	All Xyzzy are known to be Waldo. Foo is known to be Waldo.	Foo is Xyzzy.	non-entailment	nonsense	Cat-AC	epistemic
420	It is established that All Baz Corge. It is established that Qux Corge.	Qux is Baz.	non-entailment	nonsense	Cat-AC	epistemic
421	All participants in the study must have been informed of the risks. Jane is not a participant in the study.	It is not the case that Jane must have been informed of the risks.	non-entailment	congruent	Cat-DA	epistemic
422	All those who apply for the scholarship are certain to be interviewed. He did not apply for the scholarship.	He is not certain to be interviewed.	non-entailment	congruent	Cat-DA	epistemic
423	All residents of this building necessarily agree to the community guidelines. She is not a resident of this building.	She is not necessarily agree to the community guidelines.	non-entailment	congruent	Cat-DA	epistemic
424	All customers who purchase this product are known to receive a discount. I did not purchase this product.	I am not known to receive a discount.	non-entailment	congruent	Cat-DA	epistemic
425	It is established that all employees of this company undergo background checks. He is not an employee of this company.	It is not established that he undergo background checks.	non-entailment	congruent	Cat-DA	epistemic
426	All members of this club must attend the monthly meetings. She is not a member of this club.	It is not the case that she must attend the monthly meetings.	non-entailment	congruent	Cat-DA	epistemic
427	All students who enroll in this course are certain to improve their writing skills. He is not enrolled in this course.	He is not certain to improve his writing skills.	non-entailment	congruent	Cat-DA	epistemic
428	All visitors to this park necessarily comply with the park regulations. They are not visitors to this park.	They are not necessarily comply with the park regulations.	non-entailment	congruent	Cat-DA	epistemic
429	All applicants for this job are known to have a college degree. She is not an applicant for this job.	She is not known to have a college degree.	non-entailment	congruent	Cat-DA	epistemic
430	It is established that all citizens of this country have the right to freedom of speech. He is not a citizen of this country.	It is not established that he have the right to freedom of speech.	non-entailment	congruent	Cat-DA	epistemic
431	All those who complete the training program must receive a certificate. She did not complete the training program.	It is not the case that she must receive a certificate.	non-entailment	congruent	Cat-DA	epistemic
432	All players on the team are certain to receive a bonus. He is not a player on the team.	He is not certain to receive a bonus.	non-entailment	congruent	Cat-DA	epistemic
433	All members of the organization necessarily adhere to the code of conduct. She is not a member of the organization.	She is not necessarily adhere to the code of conduct.	non-entailment	congruent	Cat-DA	epistemic
434	All those who attend the conference are known to receive a free gift. He did not attend the conference.	He is not known to receive a free gift.	non-entailment	congruent	Cat-DA	epistemic
435	It is established that all students in this school wear uniforms. She is not a student in this school.	It is not established that she wear uniforms.	non-entailment	congruent	Cat-DA	epistemic
436	All participants in the experiment must sign a consent form. He is not a participant in the experiment.	It is not the case that he must sign a consent form.	non-entailment	congruent	Cat-DA	epistemic
437	All customers who pre-order the game are certain to receive early access. She did not pre-order the game.	She is not certain to receive early access.	non-entailment	congruent	Cat-DA	epistemic
438	All residents of this area necessarily pay property taxes. He is not a resident of this area.	He is not necessarily pay property taxes.	non-entailment	congruent	Cat-DA	epistemic
439	All employees who meet the criteria are known to be eligible for a raise. She does not meet the criteria.	She is not known to be eligible for a raise.	non-entailment	congruent	Cat-DA	epistemic
440	It is established that all members of the committee have voting rights. He is not a member of the committee.	It is not established that he have voting rights.	non-entailment	congruent	Cat-DA	epistemic
441	All birds necessarily fly. Penguins are not birds.	Penguins are not certain to fly.	non-entailment	incongruent	Cat-DA	epistemic
442	All fruits are certain to be sweet. Lemons are not fruits.	It is not the case that lemons must have been sweet.	non-entailment	incongruent	Cat-DA	epistemic
443	All mammals must have fur.  Dolphins are not mammals.	It is not established that dolphins have fur.	non-entailment	incongruent	Cat-DA	epistemic
444	All planets are known to be made of cheese. The Earth is not a planet.	The Earth is not known to be made of cheese.	non-entailment	incongruent	Cat-DA	epistemic
445	All fish must breathe underwater. Whales are not fish.	It is not the case that whales must breathe underwater.	non-entailment	incongruent	Cat-DA	epistemic
446	All trees are certain to have leaves. Cacti are not trees.	Cacti are not certain to have leaves.	non-entailment	incongruent	Cat-DA	epistemic
447	All flowers necessarily have petals. Sunflowers are not flowers.	Sunflowers do not necessarily have petals.	non-entailment	incongruent	Cat-DA	epistemic
448	All insects are known to have six legs. Spiders are not insects.	Spiders are not known to have six legs.	non-entailment	incongruent	Cat-DA	epistemic
449	All rivers must flow into the sea. The Nile River is not a river.	It is not the case that the Nile River must flow into the sea.	non-entailment	incongruent	Cat-DA	epistemic
450	All mountains are certain to be tall. Hills are not mountains.	Hills are not certain to be tall.	non-entailment	incongruent	Cat-DA	epistemic
451	All clouds necessarily have a white color. Storm clouds are not clouds.	It is not necessarily the case that storm clouds have a white color.	non-entailment	incongruent	Cat-DA	epistemic
452	All countries are known to be located on Earth. Atlantis is not a country.	Atlantis is not known to be located on Earth.	non-entailment	incongruent	Cat-DA	epistemic
453	All historical figures must have been born before the 20th century. Neil Armstrong is not a historical figure.	It is not the case that Neil Armstrong must have been born before the 20th century.	non-entailment	incongruent	Cat-DA	epistemic
454	All paintings are certain to be beautiful. Modern art is not painting.	Modern art is not certain to be beautiful.	non-entailment	incongruent	Cat-DA	epistemic
455	All books are known to be made of paper. Ebooks are not books.	Ebooks are not known to be made of paper.	non-entailment	incongruent	Cat-DA	epistemic
456	All musical instruments must be played with the hands. A trumpet is not a musical instrument.	It is not the case that a trumpet must be played with the hands.	non-entailment	incongruent	Cat-DA	epistemic
457	All sports necessarily involve a ball. Running is not a sport.	Running does not necessarily involve a ball.	non-entailment	incongruent	Cat-DA	epistemic
458	All vehicles are known to have wheels. Sleds are not vehicles.	Sleds are not known to have wheels.	non-entailment	incongruent	Cat-DA	epistemic
459	All buildings must have been designed by an architect. The Great Pyramid of Giza is not a building.	It is not the case that the Great Pyramid of Giza must have been designed by an architect.	non-entailment	incongruent	Cat-DA	epistemic
460	All planets must orbit a star. The Moon is not a planet.	It is not the case that the Moon must orbit a star.	non-entailment	incongruent	Cat-DA	epistemic
461	All Foo must have been Bar. Baz is not Foo.	It is not the case that Baz must have been Bar.	non-entailment	nonsense	Cat-DA	epistemic
462	All Quux are certain to be Baz. Waldo not Quux.	Waldo is not certain to be Baz.	non-entailment	nonsense	Cat-DA	epistemic
463	All Fred necessarily Corge. Plugh not Fred.	Plugh is not necessarily Corge.	non-entailment	nonsense	Cat-DA	epistemic
464	All Xyzzy are known to be Grault. Thud not Xyzzy.	Thud not known Grault.	non-entailment	nonsense	Cat-DA	epistemic
465	It is established that all Foo Bar. Qux not Foo.	It is not established that Qux Bar.	non-entailment	nonsense	Cat-DA	epistemic
466	All Qux must have been Quux. Corge not Qux.	It is not the case that Corge must have been Quux.	non-entailment	nonsense	Cat-DA	epistemic
467	All Grault are certain to be Waldo. Fred not Grault.	Fred is not certain to be Waldo.	non-entailment	nonsense	Cat-DA	epistemic
468	All Plugh necessarily Thud. Xyzzy not Plugh.	Xyzzy is not necessarily Thud.	non-entailment	nonsense	Cat-DA	epistemic
469	All Bar are known to be Foo. Qux not Bar.	Qux not known Foo.	non-entailment	nonsense	Cat-DA	epistemic
470	It is established that all Baz Corge. Grault not Baz.	It is not established that Grault Corge.	non-entailment	nonsense	Cat-DA	epistemic
471	All Waldo must have been Grault. Plugh not Waldo.	It is not the case that Plugh must have been Grault.	non-entailment	nonsense	Cat-DA	epistemic
472	All Foo are certain to be Quux. Thud not Foo.	Thud is not certain to be Quux.	non-entailment	nonsense	Cat-DA	epistemic
473	All Qux necessarily Baz. Xyzzy not Qux.	Xyzzy is not necessarily Baz.	non-entailment	nonsense	Cat-DA	epistemic
474	All Grault are known to be Fred. Waldo not Grault.	Waldo not known Fred.	non-entailment	nonsense	Cat-DA	epistemic
475	It is established that all Plugh Thud. Foo not Plugh.	It is not established that Foo Thud.	non-entailment	nonsense	Cat-DA	epistemic
476	All Bar must have been Waldo. Baz not Bar.	It is not the case that Baz must have been Waldo.	non-entailment	nonsense	Cat-DA	epistemic
477	All Quux are certain to be Corge. Grault not Quux.	Grault is not certain to be Corge.	non-entailment	nonsense	Cat-DA	epistemic
478	All Fred necessarily Plugh. Thud not Fred.	Thud is not necessarily Plugh.	non-entailment	nonsense	Cat-DA	epistemic
479	All Xyzzy are known to be Waldo. Foo not Xyzzy.	Foo not known Waldo.	non-entailment	nonsense	Cat-DA	epistemic
480	It is established that all Baz Corge. Qux not Baz.	It is not established that Qux Corge.	non-entailment	nonsense	Cat-DA	epistemic
