ID	premise_en	hypothesis_en	gold	content-type	inference-pattern	modal
409	If you shenanigans the flummadiddle, then it is obligatory to hornswoggle the thingamabob. It is obligatory to hornswoggle the thingamabob.	You shenanigans the flummadiddle.	non-entailment	nonsense	Cat-AC	deontic
410	If you wishy-washy the mumbo jumbo, then you are required to hobnob the claptrap. You are required to hobnob the claptrap.	You wishy-washy the mumbo jumbo.	non-entailment	nonsense	Cat-AC	deontic
411	If you abracadabra the hocus pocus, then you must fiddle-faddle the balderdash. You must fiddle-faddle the balderdash.	You abracadabra the hocus pocus.	non-entailment	nonsense	Cat-AC	deontic
412	If you gobbledygook the tomfoolery, then it is obligatory to razzmatazz the flimflam. It is obligatory to razzmatazz the flimflam.	You gobbledygook the tomfoolery.	non-entailment	nonsense	Cat-AC	deontic
413	If you blatherskite the gibberish, then you are required to hoodwink the tommyrot. You are required to hoodwink the tommyrot.	You blatherskite the gibberish.	non-entailment	nonsense	Cat-AC	deontic
414	If you poppycock the balderdash, then you must bamboozle the claptrap. You must bamboozle the claptrap.	You poppycock the balderdash.	non-entailment	nonsense	Cat-AC	deontic
415	If you flimflam the folderol, then it is obligatory to hornswoggle the whatnot. It is obligatory to hornswoggle the whatnot.	You flimflam the folderol.	non-entailment	nonsense	Cat-AC	deontic
416	If you tomfoolery the rigmarole, then you are required to hoodwink the thingamajig. You are required to hoodwink the thingamajig.	You tomfoolery the rigmarole.	non-entailment	nonsense	Cat-AC	deontic
417	If you mumbo jumbo the gobbledygook, then you must bamboozle the thingamabob. You must bamboozle the thingamabob.	You mumbo jumbo the gobbledygook.	non-entailment	nonsense	Cat-AC	deontic
418	If you hocus pocus the abracadabra, then it is obligatory to hornswoggle the whatchamacallit. It is obligatory to hornswoggle the whatchamacallit.	You hocus pocus the abracadabra.	non-entailment	nonsense	Cat-AC	deontic
419	If you claptrap the blatherskite, then you are required to hoodwink the flummadiddle. You are required to hoodwink the flummadiddle.	You claptrap the blatherskite.	non-entailment	nonsense	Cat-AC	deontic
420	If you fiddle-faddle the balderdash, then it is obligatory to hornswoggle the tommyrot. It is obligatory to hornswoggle the tommyrot.	You fiddle-faddle the balderdash.	non-entailment	nonsense	Cat-AC	deontic
421	All birds must have feathers. A bat is not a bird.	It is not the case that a bat must have feathers.	non-entailment	congruent	Cat-DA	deontic
422	It is obligatory for all citizens to obey the law. A tourist is not a citizen.	It is not obligatory for a tourist to obey the law.	non-entailment	congruent	Cat-DA	deontic
423	All students are required to attend class. My neighbor is not a student.	There is no obligation for my neighbor to attend class.	non-entailment	congruent	Cat-DA	deontic
424	It is mandatory for all drivers to signal before turning. A pedestrian is not a driver.	It is not mandatory for a pedestrian to signal before turning.	non-entailment	congruent	Cat-DA	deontic
425	All fruits must grow on trees. A strawberry is not a fruit (it's an aggregate accessory fruit).	It is not the case that a strawberry must grow on a tree.	non-entailment	congruent	Cat-DA	deontic
426	It is obligatory for all mammals to breathe air. A fish is not a mammal.	A fish is not required to breathe air.	non-entailment	congruent	Cat-DA	deontic
427	All employees must adhere to the company dress code. An independent contractor is not an employee.	There is no obligation for an independent contractor to adhere to the company dress code.	non-entailment	congruent	Cat-DA	deontic
428	It is mandatory for all participants in the clinical trial to provide informed consent. The researcher is not a participant in the clinical trial.	It is not mandatory for the researcher to provide informed consent.	non-entailment	congruent	Cat-DA	deontic
429	All countries must have a capital city. The European Union is not a country.	It is not the case that the European Union must have a capital city.	non-entailment	congruent	Cat-DA	deontic
430	It is obligatory for all newborns to receive certain vaccinations. An adult is not a newborn.	An adult is not required to receive those specific vaccinations.	non-entailment	congruent	Cat-DA	deontic
431	All planets must orbit a star. A moon is not a planet.	There is no obligation for a moon to orbit a star.	non-entailment	congruent	Cat-DA	deontic
432	It is mandatory for all applicants to submit a cover letter. Someone who is not applying is not an applicant.	It is not mandatory for someone who is not applying to submit a cover letter.	non-entailment	congruent	Cat-DA	deontic
433	All liquids must be able to flow. Ice is not a liquid.	It is not the case that ice must be able to flow.	non-entailment	congruent	Cat-DA	deontic
434	It is obligatory for all team members to attend the project meeting. Someone who is not on the team is not a team member.	Someone who is not on the team is not required to attend the project meeting.	non-entailment	congruent	Cat-DA	deontic
435	All customers must pay for their purchases. A window shopper is not a customer.	There is no obligation for a window shopper to pay for their purchases.	non-entailment	congruent	Cat-DA	deontic
436	It is mandatory for all contestants to follow the rules of the competition. The judge is not a contestant.	It is not mandatory for the judge to follow the rules of the competition.	non-entailment	congruent	Cat-DA	deontic
437	All musical instruments must be able to produce sound. A sculpture is not a musical instrument.	It is not the case that a sculpture must be able to produce sound.	non-entailment	congruent	Cat-DA	deontic
438	It is obligatory for all members of the organization to pay annual dues. A non-member is not a member of the organization.	A non-member is not required to pay annual dues.	non-entailment	congruent	Cat-DA	deontic
439	All vehicles must be registered with the Department of Motor Vehicles. A bicycle is not a vehicle (in many jurisdictions).	It is not the case that a bicycle must be registered with the Department of Motor Vehicles.	non-entailment	congruent	Cat-DA	deontic
440	It is mandatory for all residents of the building to have a key card. A visitor is not a resident of the building.	It is not mandatory for a visitor to have a key card.	non-entailment	congruent	Cat-DA	deontic
441	All birds must fly. Sparrows are not birds.	It is not the case that sparrows must fly.	non-entailment	incongruent	Cat-DA	deontic
442	It is obligatory for all fruits to grow on trees. Strawberries do not grow on trees.	It is not obligatory for strawberries to grow on trees.	non-entailment	incongruent	Cat-DA	deontic
443	There is an obligation for all mammals to lay eggs. Whales do not lay eggs.	There is no obligation for whales to lay eggs.	non-entailment	incongruent	Cat-DA	deontic
444	All countries are required to be in Europe. Brazil is not in Europe.	Brazil is not required to be in Europe.	non-entailment	incongruent	Cat-DA	deontic
445	It is mandatory for all planets to have rings. Earth does not have rings.	It is not mandatory for Earth to have rings.	non-entailment	incongruent	Cat-DA	deontic
446	All fish must live in saltwater. Goldfish do not live in saltwater.	It is not the case that goldfish must live in saltwater.	non-entailment	incongruent	Cat-DA	deontic
447	It is obligatory for all insects to have eight legs. Spiders do not have eight legs.	It is not obligatory for spiders to have eight legs.	non-entailment	incongruent	Cat-DA	deontic
448	There is an obligation for all historical figures to be male. Joan of Arc was not male.	There is no obligation for Joan of Arc to be male.	non-entailment	incongruent	Cat-DA	deontic
449	All vehicles are required to have four wheels. Motorcycles do not have four wheels.	Motorcycles are not required to have four wheels.	non-entailment	incongruent	Cat-DA	deontic
450	It is mandatory for all buildings to be skyscrapers. Houses are not skyscrapers.	It is not mandatory for houses to be skyscrapers.	non-entailment	incongruent	Cat-DA	deontic
451	All musical instruments must be string instruments. Drums are not string instruments.	It is not the case that drums must be string instruments.	non-entailment	incongruent	Cat-DA	deontic
452	It is obligatory for all sports to use a ball. Running does not use a ball.	It is not obligatory for running to use a ball.	non-entailment	incongruent	Cat-DA	deontic
453	There is an obligation for all colors to be bright. Brown is not bright.	There is no obligation for brown to be bright.	non-entailment	incongruent	Cat-DA	deontic
454	All prime ministers must be British. The Canadian prime minister is not British.	The Canadian prime minister is not required to be British.	non-entailment	incongruent	Cat-DA	deontic
455	It is mandatory for all desserts to be cold.  Pie is not always cold.	It is not mandatory for pie to be cold.	non-entailment	incongruent	Cat-DA	deontic
456	All flowers must be red. Daisies are not red.	It is not the case that daisies must be red.	non-entailment	incongruent	Cat-DA	deontic
457	It is obligatory for all trees to be deciduous. Pine trees are not deciduous.	It is not obligatory for pine trees to be deciduous.	non-entailment	incongruent	Cat-DA	deontic
458	There is an obligation for all currencies to use the dollar sign. The Japanese Yen does not use the dollar sign.	There is no obligation for the Japanese Yen to use the dollar sign.	non-entailment	incongruent	Cat-DA	deontic
459	All paintings must be oil paintings. Watercolors are not oil paintings.	Watercolors are not required to be oil paintings.	non-entailment	incongruent	Cat-DA	deontic
460	It is mandatory for all wars to be fought over territory.  The Cold War was not fought over territory.	It is not mandatory for the Cold War to be fought over territory.	non-entailment	incongruent	Cat-DA	deontic
461	All flibbertigibbets must be flooglehorns. A covfefe is not a flibbertigibbet.	It is not the case that a covfefe must be a flooglehorn.	non-entailment	nonsense	Cat-DA	deontic
462	It is obligatory for all quangos to be zozzled. A wibble is not a quango.	A wibble is not required to be zozzled.	non-entailment	nonsense	Cat-DA	deontic
463	All gardyloos must be squiffling. A flummox is not a gardyloo.	There is no obligation for a flummox to be squiffling.	non-entailment	nonsense	Cat-DA	deontic
464	It is mandatory for all grokkles to be bandersnatching. A yargle is not a grokkle.	It is not mandatory for a yargle to be bandersnatching.	non-entailment	nonsense	Cat-DA	deontic
465	All jubjubs must be frumious. A slithy is not a jubjub.	It is not the case that a slithy must be frumious.	non-entailment	nonsense	Cat-DA	deontic
466	It is obligatory for all toves to be gyring. A mimsy is not a tove.	A mimsy is not required to be gyring.	non-entailment	nonsense	Cat-DA	deontic
467	All mome raths must be outgrabing. A whiffling is not a mome rath.	There is no obligation for a whiffling to be outgrabing.	non-entailment	nonsense	Cat-DA	deontic
468	It is mandatory for all bandersnatches to be galumphing. A tulgey is not a bandersnatch.	It is not mandatory for a tulgey to be galumphing.	non-entailment	nonsense	Cat-DA	deontic
469	All chortles must be uffish. A frabjous is not a chortle.	It is not the case that a frabjous must be uffish.	non-entailment	nonsense	Cat-DA	deontic
470	It is obligatory for all gimbles to be calloohing. A callay is not a gimble.	A callay is not required to be calloohing.	non-entailment	nonsense	Cat-DA	deontic
471	All slithy toves must be gyring and gimbling. A bandersnatch is not a slithy tove.	There is no obligation for a bandersnatch to be gyring and gimbling.	non-entailment	nonsense	Cat-DA	deontic
472	It is mandatory for all mome raths to be outgrabing. A jubjub bird is not a mome rath.	It is not mandatory for a jubjub bird to be outgrabing.	non-entailment	nonsense	Cat-DA	deontic
473	All frumious bandersnatches must be galumphing. A uffish thought is not a frumious bandersnatch.	It is not the case that an uffish thought must be galumphing.	non-entailment	nonsense	Cat-DA	deontic
474	It is obligatory for all whiffling pigs to be chortling. A tulgey wood is not a whiffling pig.	A tulgey wood is not required to be chortling.	non-entailment	nonsense	Cat-DA	deontic
475	All callaying bandersnatches must be uffish. A mimsy borogove is not a callaying bandersnatch.	There is no obligation for a mimsy borogove to be uffish.	non-entailment	nonsense	Cat-DA	deontic
476	It is mandatory for all outgrabing jubjub birds to be frumious. A rathe is not an outgrabing jubjub bird.	It is not mandatory for a rathe to be frumious.	non-entailment	nonsense	Cat-DA	deontic
477	All gimbling mome raths must be calloohing. A bandersnatch is not a gimbling mome rath.	It is not the case that a bandersnatch must be calloohing.	non-entailment	nonsense	Cat-DA	deontic
478	It is obligatory for all uffish thoughts to be bandersnatching. A whiffling pig is not an uffish thought.	A whiffling pig is not required to be bandersnatching.	non-entailment	nonsense	Cat-DA	deontic
479	All tulgey woods must be chortling. A frumious bandersnatch is not a tulgey wood.	There is no obligation for a frumious bandersnatch to be chortling.	non-entailment	nonsense	Cat-DA	deontic
480	It is mandatory for all callaying bandersnatches to be galumphing. A jubjub bird is not a callaying bandersnatch.	It is not mandatory for a jubjub bird to be galumphing.	non-entailment	nonsense	Cat-DA	deontic






